id,name,game_slug,price,release_date,platform,description,developer,publisher,genres
dc9292c5d0ac441b8b6b8e261662ff40,One Hand Clapping,one-hand-clapping,1499,2021-12-14T14:00:00.000Z,,One Hand Clapping is a 2D platformer that invites you to sing into your microphone to solve musical puzzles and discover the power of your voice as it changes the world.,,,
e7efc5272c234eae95665d44bef7f6fa,Asteroids: Recharged,asteroids-recharged,999,2021-12-14T16:00:00.000Z,Windows,"How long can you survive the depths of space in this fresh revival of the classic arcade shooter, all while grooving to an original score by Megan McDuffee? Pilot solo or recruit a friend for local co-op across 30 unique challenges or the endless arcade mode.",,,"ARCADE,ACTION,CO_OP,SINGLE_PLAYER"
ec9f7851c917448fbc4a7ee84d0780d9,Tribes of Midgard,tribes-of-midgard,1999,2021-12-14T17:00:00.000Z,Windows,"Form a tribe with up to 10 players to defend your village from the relentless onslaught of deadly spirits and gigantic brutes Hel-bent on bringing on the end of the world in this game with a unique blend of action, survival, and roguelite elements. ",Norsfell,Gearbox Publishing,"CO_OP,ACTION,ROGUE_LITE"
e5e2b76e36944062a25840a557cb5aeb,Unspottable,unspottable,999,2021-12-14T19:00:00.000Z,"Windows,Mac","Unspottable is a competitive couch party game for 2 to 4 players. 

Blend in the crowd of AI characters, hunt down the other players and use the many different environment specific rules to win the game. 

Walk like a robot and punch like a human!",Gros Chevaux,Gros Chevaux,"MULTIPLAYER,INDIE,CASUAL"
ad2d42f582114594a105d8fe2a4cc12a,Clid The Snail,clid-the-snail,1999,2021-12-15T14:00:00.000Z,Windows,"In this quirky top-down shooter you are Clid, a grumpy, humanoid snail armed to the radula! Experience a dark fantasy fable and explore an unforgiving miniature world to exterminate the slug plague with badass weapons… and a unique set of snaily skills.",Weird Beluga S.L.,Koch Media GmbH,"SHOOTER,ADVENTURE"
398144371e664e3785069448ed6589aa,Aeterna Noctis,aeterna-noctis,2999,2021-12-15T15:00:00.000Z,Windows,A challenging hand-drawn 2D Metroidvania with intense combat and skill-based platform sections. Taking the role of the King of Darkness you must help him regain his power across 16 different and connected areas in an original an epic story,Aeternum Game Studios,Aeternum Game Studios,"METROIDVANIA,ADVENTURE,ACTION"
195f717901a14c63b8b9bf3572b937b2,Nemezis: Mysterious Journey III,nemezis-mysterious-journey-iii,1999,2021-12-15T19:00:00.000Z,Windows,"Nemezis: Mysterious Journey III is a puzzle adventure game with countless brain-teasers, in which two tourists find themselves engaged in a series of mysterious events.",,,"PUZZLE,FIRST_PERSON,SINGLE_PLAYER,NARRATION,ADVENTURE"
d0f6b4b32c2349918f1e38a6a13e3cd4,FINAL FANTASY VII REMAKE INTERGRADE,final-fantasy-vii-remake-intergrade,6999,2021-12-16T14:30:00.000Z,Windows,"Cloud Strife, an ex SOLDIER operative, decends on the mako-powered city of Midgar. The world of the timeless classic FINAL FANTASY VII is reborn, using cutting-edge graphics technology, a new battle system and an additional adventure featuring Yuffie Kisaragi.",,,
8cb51340f8a148aa95ff636833c2bce0,Of Bird And Cage,of-bird-and-cage,1499,2021-12-16T16:00:00.000Z,Windows,"Of Bird and Cage is a unique metal album presented through a short story-driven game. Play music in a brand-new way. Featuring famous artists like Ron ""Bumblefoot"" Thal (ex-Guns N' Roses), Rob van der Loo (Epica), Ruud Jolie (Within Temptation) and many more!",Capricia Productions,All in! Games,"INDIE,ACTION"
bdea68145b61462f9cd17068e835aadf,The Vanishing of Ethan Carter,the-vanishing-of-ethan-carter,1999,2021-12-19T16:00:00.000Z,Windows,"The Vanishing of Ethan Carter is a first-person mystery focused on exploration and discovery. As an occult-minded detective Paul Prospero, piece together the truth behind Ethan’s disappearance — and the fate of his family.",The Astronauts,,"EXPLORATION,INVESTIGATION,SUPERNATURAL"
464a19f4865248b5948c9514af11d563,Mages of Mystralia,mages-of-mystralia,1999,2021-12-27T16:00:00.000Z,Windows,"In a world of magic, your mind is your greatest weapon. Learn the ways of magic and design your own spells to fight enemies, navigate treacherous terrain, and right past wrongs in the kingdom of Mystralia.",,,"INDIE,ACTION,ADVENTURE,SINGLE_PLAYER"
0a8b32256f374cf4998c3ecf44c31db9,Moving Out,moving-out,2499,2021-12-28T16:00:00.000Z,Windows,"Moving Out is a ridiculous physics-based moving simulator that brings new meaning to ""couch co-op""! As a newly certified Furniture Arrangement & Relocation Technician, you’ll take on moving jobs all across the busy town of Packmore.",,,"CASUAL,CO_OP,PARTY,SINGLE_PLAYER"
b69fb17fe548401297c61f0e88807031,Salt and Sanctuary,salt-and-sanctuary,1799,2021-12-29T16:00:00.000Z,,"Explore a haunting, punishing island in this stylized 2D action RPG. Salt and Sanctuary combines fast and brutal 2D combat with richly developed RPG mechanics in a cursed realm of forgotten cities, blood-soaked dungeons, and desecrated monuments.",,,
1c5143aeec774495a5acc9d613af181b,Tomb Raider GAME OF THE YEAR EDITION,tomb-raider,1999,2021-12-30T16:00:00.000Z,Windows,"Armed only with raw instincts and the ability to push beyond the limits of human endurance, Lara must fight to unravel the dark history of a forgotten island to escape its relentless hold.",,,"ACTION,ADVENTURE,SINGLE_PLAYER"
ee7f3c6725fd4fd4b8aeab8622cb770e,Shadow of the Tomb Raider: Definitive Edition,shadow-of-the-tomb-raider,3999,2021-12-30T16:00:00.000Z,Windows,In Shadow of the Tomb Raider Definitive Edition experience the final chapter of Lara’s origin as she is forged into the Tomb Raider she is destined to be.,,,"ACTION,ADVENTURE,SINGLE_PLAYER"
c6b3bafc482248b8a5c64421ece986ba,Warshmallows,warshmallows,999,2022-01-06T14:00:00.000Z,Windows,"Blink, and you've been shot! Warshmallows is a fast-paced platform-arena shooting game, where you battle against from 1 to 3 players for the championship of sweet-tooths. FFA, 2v2 battles, couch mode, online matchmaking - there's something sweet for everyone!",,,"INDIE,MULTIPLAYER,SHOOTER"
8c06c52475f04adb9cdfea4c0a50f734,"Neko Ghost, Jump!",neko-ghost-jump,1499,2022-01-11T17:00:00.000Z,Windows,"Neko Ghost, Jump! is a puzzle-platformer where you not only switch between 2D & 3D camera perspectives but also between your physical & ghost forms to solve puzzles, combat enemies, and clear levels faster.",Burgos Games,Burgos Games,"INDIE,PUZZLE,PLATFORMER"
22390b42e5e947de9cb9621e808e949c,Partisans 1941,partisans-1941,3999,2022-01-11T19:00:00.000Z,Windows,"Partisans 1941 is a real-time tactics game with stealth elements, set on the eastern front of WW II. As an army commander behind enemy lines you gather a group of Partisans to wage guerilla warfare against the German occupants.",,,"ACTION,STRATEGY,STEALTH,SINGLE_PLAYER"
ecd8e96fc1c64d94b60a9f3fdd03b70e,AWAY: The Survival Series,away-the-survival-series,2999,2022-01-12T16:00:00.000Z,Windows,"In this story-based adventure, play as a tiny sugar glider in your very own nature documentary. Glide among the trees, fight dangerous predators, and explore beautiful environments as you embark on a high-flying journey to save your family.",,,"ADVENTURE,EXPLORATION,INDIE"
4f5fc46773204263addc7aaa76601b4a,Farmer's Dynasty,farmers-dynasty,2999,2022-01-13T11:00:00.000Z,Windows,"Live – Build – Farm: Enjoy a unique mix of farming, constructing and life simulation that takes you to the countryside and holds plenty of challenging gameplay in stock!",,,
618ecf34a09740bb8ea2050b8b03d4b9,Rescue Party: Live!,rescue-party-live,999,2022-01-13T16:00:00.000Z,Windows,"Play alone or with your friends in this cooperative adventure for 1 to 4 players. Make the right moves, and coordinate with your team to rescue people in danger. Have fun, and act fast! The success of your team depends on your choices. ",TAG Studio,505 Games,"PARTY,CASUAL"
5e5ac1cb3b20442cadb7de54486b9cf2,God of War,god-of-war,4999,2022-01-14T16:00:00.000Z,Windows,"His vengeance against the Gods of Olympus years behind him, Kratos now lives as a man in the realm of Norse Gods and monsters. It is in this harsh, unforgiving world that he must fight to survive… and teach his son to do the same. ",,,
dc763559d59d401381b21724e6945db2,Tom Clancy's Rainbow Six Extraction,rainbow-six-extraction,3999,2022-01-20T05:00:00.000Z,Windows,Tom Clancy's Rainbow Six Extraction,Ubisoft,Ubisoft,"SHOOTER,STRATEGY,CO_OP,MULTIPLAYER,ACTION"
13ab145853ad423b8dadff9bcd91635c,Tom Clancy's Rainbow Six® Extraction United Bundle,rainbow-six-united-bundle,5999,2022-01-20T05:00:00.000Z,,Join millions with the ultimate Rainbow Six bundle! includes the Deluxe Editions of both Rainbow Six® Siege AND the NEW Rainbow® Six Extraction.,Ubisoft,Ubisoft,
9f944e95eb3a40d8a45a3c4f8871f194,Pupperazzi,pupperazzi,1999,2022-01-20T18:00:00.000Z,"Windows,Mac","Put your love for pups to the test - we have a bunch of dogs that need their photos taken, doggone it! Photograph and catalogue the finest (and derpiest) dogs to build your career, upgrade your camera, and discover new canines. 

WOOF.",,,
825cc6c55b43483aa80040ae31c92c19,FOCUS INDIES BUNDLE: Curse of the Dead Gods + Shady Part of Me + Aeon Must Die!,focus-indies-bundle,3999,2022-01-20T18:00:00.000Z,,FOCUS INDIES BUNDLE: Curse of the Dead Gods + Shady Part of Me + Aeon Must Die!,,,
3e7a695d0c9444a9b7b0edd55d041ec2,Expeditions: Rome,expeditions-rome,4499,2022-01-20T18:00:00.000Z,Windows,"Determine the destiny of Rome as you conquer foreign lands and navigate political intrigue in this turn-based RPG. Directly fight with your party of Praetorians, guide your legion to victory, and choose your own path in a story where every decision matters.",,,"RPG,STRATEGY,SINGLE_PLAYER"
acf310edb3ea419f8771b81e02532e30,This Is The Police 2,this-is-the-police-2,1499,2022-01-24T17:00:00.000Z,,"Interpret the law as you see fit! Run the sheriff’s department, manage your cops, make tough decisions – and try to keep out of prison yourself – in this story-driven mixture of adventure, strategy, and turn-based tactical combat.",,,
2a3b4d632bc4417fa21f4e1ace254218,This Is The Police,this-is-the-police,1499,2022-01-24T17:00:00.000Z,,"This Is the Police is a strategy/adventure game set in a city spiraling the drain. Taking the role of gritty Police Chief Jack Boyd, you'll dive into a deep story of crime and intrigue. ",,,
09846ff4dda3466f9a8bddbe07c22727,Rebel Cops,rebel-cops,999,2022-01-24T17:00:00.000Z,,Rebel Cops,,,
7191d2a7620741448c1a7b2193f8a3a7,Opera GX - The First Browser for Gamers,opera-gx-the-first-browser-for-gamers,0,2022-01-25T18:00:00.000Z,"Windows,Mac","Get an unparalleled gaming and browsing experience with built-in limiters for CPU, RAM, and Network usage, plus Discord & Twitch sidebar integration. Enjoy fast and private web browser with free VPN and built-in ad blocker.",Opera GX,,
d686c3337ea8406f81f13902078501fc,N0va Desktop,n0va-desktop,0,2022-01-27T04:00:00.000Z,,"miHoYo's live wallpaper app.
Simply click the desktop to wake Lumi up.
Enjoy an immersive experience with a lovely companion that's always by your side!

",,,
372da11a5c6443ddab674b2eee8ce2d4,Kitaria Fables,kitaria-fables,1999,2022-01-27T10:00:00.000Z,Windows,"Kitaria Fables is a charming action-adventure RPG with farming and crafting! Armed with many weapons and a spellbook, battle a perilous rising darkness. Reveal regions, relics and resources, farm and grow provisions, and complete quests solo or in co-op mode!",,,"CO_OP,RPG,ADVENTURE,SINGLE_PLAYER"
f6d665930cc34c34ac69cfe52906a723,DAEMON X MACHINA,daemon-x-machina,4999,2022-01-27T16:00:00.000Z,Windows,Pilot your fully customizable Arsenal mech and join your fellow mercenaries in defending humanity from the corrupted machines and gigantic robots in this post-apocalyptic action game!,,,
42153c278e574c9687fc5e8db2ca6ab5,Coffee Talk,coffee-talk,1299,2022-01-31T19:00:00.000Z,"Windows,Mac","Coffee Talk is a coffee brewing and heart-to-heart talking simulator about listening to fantasy-inspired modern peoples’ problems, and helping them by serving up a warm drink or two.",,,
307ac9c720d249a8b96c2f1de5970f50,Dying Light 2 Stay Human,dying-light-2-stay-human,5999,2022-02-04T00:00:00.000Z,Windows,"The virus won and civilization has fallen back to the Dark Ages. The City, one of the last human settlements, is on the brink of collapse. Use your agility and combat skills to survive, and reshape the world. Your choices matter.",Techland,Techland,"OPEN_WORLD,ACTION,RPG"
de64d1994fb54d638b2c9a1afae7bbd3,Zorya: The Celestial Sisters,zorya-the-celestial-sisters,2499,2022-02-08T08:00:00.000Z,Windows,"In this award-winning cooperative puzzle game, play along with a friend as either Aysu or Solveig and help reunite the sister goddesses. Use caution to safely navigate the shadows and solve the increasingly complex puzzles.",,,"CO_OP,INDIE,PUZZLE"
